2,20,"“Bring me a new bowl,” he said, “and put salt in it.” So they brought it to him."
2,21,"Then he went out to the spring and threw the salt into it, saying, “This is what the Lord says: ‘I have healed this water. Never again will it cause death or make the land unproductive.’”"
2,22,"And the water has remained pure to this day, according to the word Elisha had spoken."
2,23,"From there Elisha went up to Bethel. As he was walking along the road, some boys came out of the town and jeered at him. “Get out of here, baldy!” they said. “Get out of here, baldy!”"
2,24,"He turned around, looked at them and called down a curse on them in the name of the Lord. Then two bears came out of the woods and mauled forty-two of the boys."
2,25,"And he went on to Mount Carmel and from there returned to Samaria."
3,1,"Joram son of Ahab became king of Israel in Samaria in the eighteenth year of Jehoshaphat king of Judah, and he reigned twelve years."
3,2,"He did evil in the eyes of the Lord, but not as his father and mother had done. He got rid of the sacred stone of Baal that his father had made."
3,3,"Nevertheless he clung to the sins of Jeroboam son of Nebat, which he had caused Israel to commit; he did not turn away from them."
3,4,"Now Mesha king of Moab raised sheep, and he had to pay the king of Israel a tribute of a hundred thousand lambs and the wool of a hundred thousand rams."
3,5,"But after Ahab died, the king of Moab rebelled against the king of Israel."
3,6,"So at that time King Joram set out from Samaria and mobilized all Israel."
3,7,"He also sent this message to Jehoshaphat king of Judah: “The king of Moab has rebelled against me. Will you go with me to fight against Moab?” “I will go with you,” he replied. “I am as you are, my people as your people, my horses as your horses.”"
3,8,"“By what route shall we attack?” he asked. “Through the Desert of Edom,” he answered."
3,9,"So the king of Israel set out with the king of Judah and the king of Edom. After a roundabout march of seven days, the army had no more water for themselves or for the animals with them."
3,10,"“What!” exclaimed the king of Israel. “Has the Lord called us three kings together only to deliver us into the hands of Moab?”"
3,11,"But Jehoshaphat asked, “Is there no prophet of the Lord here, through whom we may inquire of the Lord?” An officer of the king of Israel answered, “Elisha son of Shaphat is here. He used to pour water on the hands of Elijah.”"
3,12,"Jehoshaphat said, “The word of the Lord is with him.” So the king of Israel and Jehoshaphat and the king of Edom went down to him."
3,13,"Elisha said to the king of Israel, “Why do you want to involve me? Go to the prophets of your father and the prophets of your mother.” “No,” the king of Israel answered, “because it was the Lord who called us three kings together to deliver us into the hands of Moab.”"
3,14,"Elisha said, “As surely as the Lord Almighty lives, whom I serve, if I did not have respect for the presence of Jehoshaphat king of Judah, I would not pay any attention to you."
3,15,"But now bring me a harpist.” While the harpist was playing, the hand of the Lord came on Elisha"
3,16,"and he said, “This is what the Lord says: I will fill this valley with pools of water."
3,17,"For this is what the Lord says: You will see neither wind nor rain, yet this valley will be filled with water, and you, your cattle and your other animals will drink."
3,18,"This is an easy thing in the eyes of the Lord; he will also deliver Moab into your hands."
3,19,"You will overthrow every fortified city and every major town. You will cut down every good tree, stop up all the springs, and ruin every good field with stones.”"
3,20,"The next morning, about the time for offering the sacrifice, there it was—water flowing from the direction of Edom! And the land was filled with water."
3,21,"Now all the Moabites had heard that the kings had come to fight against them; so every man, young and old, who could bear arms was called up and stationed on the border."
3,22,"When they got up early in the morning, the sun was shining on the water. To the Moabites across the way, the water looked red—like blood."
3,23,"“That’s blood!” they said. “Those kings must have fought and slaughtered each other. Now to the plunder, Moab!”"
3,24,"But when the Moabites came to the camp of Israel, the Israelites rose up and fought them until they fled. And the Israelites invaded the land and slaughtered the Moabites."
3,25,"They destroyed the towns, and each man threw a stone on every good field until it was covered. They stopped up all the springs and cut down every good tree. Only Kir Hareseth was left with its stones in place, but men armed with slings surrounded it and attacked it."
3,26,"When the king of Moab saw that the battle had gone against him, he took with him seven hundred swordsmen to break through to the king of Edom, but they failed."
3,27,"Then he took his firstborn son, who was to succeed him as king, and offered him as a sacrifice on the city wall. The fury against Israel was great; they withdrew and returned to their own land."
4,1,"The wife of a man from the company of the prophets cried out to Elisha, “Your servant my husband is dead, and you know that he revered the Lord. But now his creditor is coming to take my two boys as his slaves.”"
4,2,"Elisha replied to her, “How can I help you? Tell me, what do you have in your house?” “Your servant has nothing there at all,” she said, “except a small jar of olive oil.”"
4,3,"Elisha said, “Go around and ask all your neighbors for empty jars. Don’t ask for just a few."
4,4,"Then go inside and shut the door behind you and your sons. Pour oil into all the jars, and as each is filled, put it to one side.”"
4,5,"She left him and shut the door behind her and her sons. They brought the jars to her and she kept pouring."
4,6,"When all the jars were full, she said to her son, “Bring me another one.” But he replied, “There is not a jar left.” Then the oil stopped flowing."
4,7,"She went and told the man of God, and he said, “Go, sell the oil and pay your debts. You and your sons can live on what is left.”"
4,8,"One day Elisha went to Shunem. And a well-to-do woman was there, who urged him to stay for a meal. So whenever he came by, he stopped there to eat."
4,9,"She said to her husband, “I know that this man who often comes our way is a holy man of God."
4,10,"Let’s make a small room on the roof and put in it a bed and a table, a chair and a lamp for him. Then he can stay there whenever he comes to us.”"
4,11,"One day when Elisha came, he went up to his room and lay down there."
4,12,"He said to his servant Gehazi, “Call the Shunammite.” So he called her, and she stood before him."
4,13,"Elisha said to him, “Tell her, ‘You have gone to all this trouble for us. Now what can be done for you? Can we speak on your behalf to the king or the commander of the army?’” She replied, “I have a home among my own people.”"
4,14,"“What can be done for her?” Elisha asked. Gehazi said, “She has no son, and her husband is old.”"
4,15,"Then Elisha said, “Call her.” So he called her, and she stood in the doorway."
4,16,"“About this time next year,” Elisha said, “you will hold a son in your arms.” “No, my lord!” she objected. “Please, man of God, don’t mislead your servant!”"
4,17,"But the woman became pregnant, and the next year about that same time she gave birth to a son, just as Elisha had told her."
4,18,"The child grew, and one day he went out to his father, who was with the reapers."
4,19,"He said to his father, “My head! My head!” His father told a servant, “Carry him to his mother.”"
4,20,"After the servant had lifted him up and carried him to his mother, the boy sat on her lap until noon, and then he died."
4,21,"She went up and laid him on the bed of the man of God, then shut the door and went out."
4,22,"She called her husband and said, “Please send me one of the servants and a donkey so I can go to the man of God quickly and return.”"
4,23,"“Why go to him today?” he asked. “It’s not the New Moon or the Sabbath.” “That’s all right,” she said."
4,24,"She saddled the donkey and said to her servant, “Lead on; don’t slow down for me unless I tell you.”"
4,25,"So she set out and came to the man of God at Mount Carmel. When he saw her in the distance, the man of God said to his servant Gehazi, “Look! There’s the Shunammite!"
4,26,"Run to meet her and ask her, ‘Are you all right? Is your husband all right? Is your child all right?’” “Everything is all right,” she said."
4,27,"When she reached the man of God at the mountain, she took hold of his feet. Gehazi came over to push her away, but the man of God said, “Leave her alone! She is in bitter distress, but the Lord has hidden it from me and has not told me why.”"
4,28,"“Did I ask you for a son, my lord?” she said. “Didn’t I tell you, ‘Don’t raise my hopes’?”"
4,29,"Elisha said to Gehazi, “Tuck your cloak into your belt, take my staff in your hand and run. Don’t greet anyone you meet, and if anyone greets you, do not answer. Lay my staff on the boy’s face.”"
4,30,"But the child’s mother said, “As surely as the Lord lives and as you live, I will not leave you.” So he got up and followed her."
4,31,"Gehazi went on ahead and laid the staff on the boy’s face, but there was no sound or response. So Gehazi went back to meet Elisha and told him, “The boy has not awakened.”"
4,32,"When Elisha reached the house, there was the boy lying dead on his couch."
4,33,"He went in, shut the door on the two of them and prayed to the Lord."
4,34,"Then he got on the bed and lay on the boy, mouth to mouth, eyes to eyes, hands to hands. As he stretched himself out on him, the boy’s body grew warm."
4,35,"Elisha turned away and walked back and forth in the room and then got on the bed and stretched out on him once more. The boy sneezed seven times and opened his eyes."
4,36,"Elisha summoned Gehazi and said, “Call the Shunammite.” And he did. When she came, he said, “Take your son.”"
4,37,"She came in, fell at his feet and bowed to the ground. Then she took her son and went out."
4,38,"Elisha returned to Gilgal and there was a famine in that region. While the company of the prophets was meeting with him, he said to his servant, “Put on the large pot and cook some stew for these prophets.”"
4,39,"One of them went out into the fields to gather herbs and found a wild vine and picked as many of its gourds as his garment could hold. When he returned, he cut them up into the pot of stew, though no one knew what they were."
4,40,"The stew was poured out for the men, but as they began to eat it, they cried out, “Man of God, there is death in the pot!” And they could not eat it."
4,41,"Elisha said, “Get some flour.” He put it into the pot and said, “Serve it to the people to eat.” And there was nothing harmful in the pot."
4,42,"A man came from Baal Shalishah, bringing the man of God twenty loaves of barley bread baked from the first ripe grain, along with some heads of new grain. “Give it to the people to eat,” Elisha said."
4,43,"“How can I set this before a hundred men?” his servant asked. But Elisha answered, “Give it to the people to eat. For this is what the Lord says: ‘They will eat and have some left over.’”"
4,44,"Then he set it before them, and they ate and had some left over, according to the word of the Lord."
5,1,"Now Naaman was commander of the army of the king of Aram. He was a great man in the sight of his master and highly regarded, because through him the Lord had given victory to Aram. He was a valiant soldier, but he had leprosy."
5,2,"Now bands of raiders from Aram had gone out and had taken captive a young girl from Israel, and she served Naaman’s wife."
5,3,"She said to her mistress, “If only my master would see the prophet who is in Samaria! He would cure him of his leprosy.”"
5,4,"Naaman went to his master and told him what the girl from Israel had said."
5,5,"“By all means, go,” the king of Aram replied. “I will send a letter to the king of Israel.” So Naaman left, taking with him ten talents of silver, six thousand shekels of gold and ten sets of clothing."
5,6,"The letter that he took to the king of Israel read: “With this letter I am sending my servant Naaman to you so that you may cure him of his leprosy.”"
5,7,"As soon as the king of Israel read the letter, he tore his robes and said, “Am I God? Can I kill and bring back to life? Why does this fellow send someone to me to be cured of his leprosy? See how he is trying to pick a quarrel with me!”"
5,8,"When Elisha the man of God heard that the king of Israel had torn his robes, he sent him this message: “Why have you torn your robes? Have the man come to me and he will know that there is a prophet in Israel.”"
5,9,"So Naaman went with his horses and chariots and stopped at the door of Elisha’s house."
5,10,"Elisha sent a messenger to say to him, “Go, wash yourself seven times in the Jordan, and your flesh will be restored and you will be cleansed.”"
5,11,"But Naaman went away angry and said, “I thought that he would surely come out to me and stand and call on the name of the Lord his God, wave his hand over the spot and cure me of my leprosy."
5,12,"Are not Abana and Pharpar, the rivers of Damascus, better than all the waters of Israel? Couldn’t I wash in them and be cleansed?” So he turned and went off in a rage."
5,13,"Naaman’s servants went to him and said, “My father, if the prophet had told you to do some great thing, would you not have done it? How much more, then, when he tells you, ‘Wash and be cleansed’!”"
5,14,"So he went down and dipped himself in the Jordan seven times, as the man of God had told him, and his flesh was restored and became clean like that of a young boy."
5,15,"Then Naaman and all his attendants went back to the man of God. He stood before him and said, “Now I know that there is no God in all the world except in Israel. So please accept a gift from your servant.”"
5,16,"The prophet answered, “As surely as the Lord lives, whom I serve, I will not accept a thing.” And even though Naaman urged him, he refused."
5,17,"“If you will not,” said Naaman, “please let me, your servant, be given as much earth as a pair of mules can carry, for your servant will never again make burnt offerings and sacrifices to any other god but the Lord."
5,18,"But may the Lord forgive your servant for this one thing: When my master enters the temple of Rimmon to bow down and he is leaning on my arm and I have to bow there also—when I bow down in the temple of Rimmon, may the Lord forgive your servant for this.”"
5,19,"“Go in peace,” Elisha said. After Naaman had traveled some distance,"
5,20,"Gehazi, the servant of Elisha the man of God, said to himself, “My master was too easy on Naaman, this Aramean, by not accepting from him what he brought. As surely as the Lord lives, I will run after him and get something from him.”"
5,21,"So Gehazi hurried after Naaman. When Naaman saw him running toward him, he got down from the chariot to meet him. “Is everything all right?” he asked."
5,22,"“Everything is all right,” Gehazi answered. “My master sent me to say, ‘Two young men from the company of the prophets have just come to me from the hill country of Ephraim. Please give them a talent of silver and two sets of clothing.’”"
5,23,"“By all means, take two talents,” said Naaman. He urged Gehazi to accept them, and then tied up the two talents of silver in two bags, with two sets of clothing. He gave them to two of his servants, and they carried them ahead of Gehazi."
5,24,"When Gehazi came to the hill, he took the things from the servants and put them away in the house. He sent the men away and they left."
5,25,"When he went in and stood before his master, Elisha asked him, “Where have you been, Gehazi?” “Your servant didn’t go anywhere,” Gehazi answered."
5,26,"But Elisha said to him, “Was not my spirit with you when the man got down from his chariot to meet you? Is this the time to take money or to accept clothes—or olive groves and vineyards, or flocks and herds, or male and female slaves?"
5,27,"Naaman’s leprosy will cling to you and to your descendants forever.” Then Gehazi went from Elisha’s presence and his skin was leprous—it had become as white as snow."
6,1,"The company of the prophets said to Elisha, “Look, the place where we meet with you is too small for us."
6,2,"Let us go to the Jordan, where each of us can get a pole; and let us build a place there for us to meet.” And he said, “Go.”"
6,3,"Then one of them said, “Won’t you please come with your servants?” “I will,” Elisha replied."
6,4,"And he went with them. They went to the Jordan and began to cut down trees."
6,5,"As one of them was cutting down a tree, the iron axhead fell into the water. “Oh no, my lord!” he cried out. “It was borrowed!”"
6,6,"The man of God asked, “Where did it fall?” When he showed him the place, Elisha cut a stick and threw it there, and made the iron float."
6,7,"“Lift it out,” he said. Then the man reached out his hand and took it."
6,8,"Now the king of Aram was at war with Israel. After conferring with his officers, he said, “I will set up my camp in such and such a place.”"
6,9,"The man of God sent word to the king of Israel: “Beware of passing that place, because the Arameans are going down there.”"
6,10,"So the king of Israel checked on the place indicated by the man of God. Time and again Elisha warned the king, so that he was on his guard in such places."
6,11,"This enraged the king of Aram. He summoned his officers and demanded of them, “Tell me! Which of us is on the side of the king of Israel?”"
6,12,"“None of us, my lord the king,” said one of his officers, “but Elisha, the prophet who is in Israel, tells the king of Israel the very words you speak in your bedroom.”"
6,13,"“Go, find out where he is,” the king ordered, “so I can send men and capture him.” The report came back: “He is in Dothan.”"
6,14,"Then he sent horses and chariots and a strong force there. They went by night and surrounded the city."
6,15,"When the servant of the man of God got up and went out early the next morning, an army with horses and chariots had surrounded the city. “Oh no, my lord! What shall we do?” the servant asked."
6,16,"“Don’t be afraid,” the prophet answered. “Those who are with us are more than those who are with them.”"
6,17,"And Elisha prayed, “Open his eyes, Lord, so that he may see.” Then the Lord opened the servant’s eyes, and he looked and saw the hills full of horses and chariots of fire all around Elisha."
6,18,"As the enemy came down toward him, Elisha prayed to the Lord, “Strike this army with blindness.” So he struck them with blindness, as Elisha had asked."
6,19,"Elisha told them, “This is not the road and this is not the city. Follow me, and I will lead you to the man you are looking for.” And he led them to Samaria."
6,20,"After they entered the city, Elisha said, “Lord, open the eyes of these men so they can see.” Then the Lord opened their eyes and they looked, and there they were, inside Samaria."
6,21,"When the king of Israel saw them, he asked Elisha, “Shall I kill them, my father? Shall I kill them?”"
6,22,"“Do not kill them,” he answered. “Would you kill those you have captured with your own sword or bow? Set food and water before them so that they may eat and drink and then go back to their master.”"
6,23,"So he prepared a great feast for them, and after they had finished eating and drinking, he sent them away, and they returned to their master. So the bands from Aram stopped raiding Israel’s territory."
6,24,"Some time later, Ben-Hadad king of Aram mobilized his entire army and marched up and laid siege to Samaria."
6,25,"There was a great famine in the city; the siege lasted so long that a donkey’s head sold for eighty shekels of silver, and a quarter of a cab of seed pods for five shekels."
6,26,"As the king of Israel was passing by on the wall, a woman cried to him, “Help me, my lord the king!”"
6,27,"The king replied, “If the Lord does not help you, where can I get help for you? From the threshing floor? From the winepress?”"
6,28,"Then he asked her, “What’s the matter?” She answered, “This woman said to me, ‘Give up your son so we may eat him today, and tomorrow we’ll eat my son.’"
6,29,"So we cooked my son and ate him. The next day I said to her, ‘Give up your son so we may eat him,’ but she had hidden him.”"
6,30,"When the king heard the woman’s words, he tore his robes. As he went along the wall, the people looked, and they saw that, under his robes, he had sackcloth on his body."
6,31,"He said, “May God deal with me, be it ever so severely, if the head of Elisha son of Shaphat remains on his shoulders today!”"
6,32,"Now Elisha was sitting in his house, and the elders were sitting with him. The king sent a messenger ahead, but before he arrived, Elisha said to the elders, “Don’t you see how this murderer is sending someone to cut off my head? Look, when the messenger comes, shut the door and hold it shut against him. Is not the sound of his master’s footsteps behind him?”"
6,33,"While he was still talking to them, the messenger came down to him. The king said, “This disaster is from the Lord. Why should I wait for the Lord any longer?”"
7,1,"Elisha replied, “Hear the word of the Lord. This is what the Lord says: About this time tomorrow, a seah of the finest flour will sell for a shekel and two seahs of barley for a shekel at the gate of Samaria.”"
7,2,"The officer on whose arm the king was leaning said to the man of God, “Look, even if the Lord should open the floodgates of the heavens, could this happen?” “You will see it with your own eyes,” answered Elisha, “but you will not eat any of it!”"
7,3,"Now there were four men with leprosy at the entrance of the city gate. They said to each other, “Why stay here until we die?"
7,4,"If we say, ‘We’ll go into the city’—the famine is there, and we will die. And if we stay here, we will die. So let’s go over to the camp of the Arameans and surrender. If they spare us, we live; if they kill us, then we die.”"
7,5,"At dusk they got up and went to the camp of the Arameans. When they reached the edge of the camp, no one was there,"
7,6,"for the Lord had caused the Arameans to hear the sound of chariots and horses and a great army, so that they said to one another, “Look, the king of Israel has hired the Hittite and Egyptian kings to attack us!”"
7,7,"So they got up and fled in the dusk and abandoned their tents and their horses and donkeys. They left the camp as it was and ran for their lives."
7,8,"The men who had leprosy reached the edge of the camp, entered one of the tents and ate and drank. Then they took silver, gold and clothes, and went off and hid them. They returned and entered another tent and took some things from it and hid them also."
7,9,"Then they said to each other, “What we’re doing is not right. This is a day of good news and we are keeping it to ourselves. If we wait until daylight, punishment will overtake us. Let’s go at once and report this to the royal palace.”"
7,10,"So they went and called out to the city gatekeepers and told them, “We went into the Aramean camp and no one was there—not a sound of anyone—only tethered horses and donkeys, and the tents left just as they were.”"
7,11,"The gatekeepers shouted the news, and it was reported within the palace."
7,12,"The king got up in the night and said to his officers, “I will tell you what the Arameans have done to us. They know we are starving; so they have left the camp to hide in the countryside, thinking, ‘They will surely come out, and then we will take them alive and get into the city.’”"
7,13,"One of his officers answered, “Have some men take five of the horses that are left in the city. Their plight will be like that of all the Israelites left here—yes, they will only be like all these Israelites who are doomed. So let us send them to find out what happened.”"
7,14,"So they selected two chariots with their horses, and the king sent them after the Aramean army. He commanded the drivers, “Go and find out what has happened.”"
7,15,"They followed them as far as the Jordan, and they found the whole road strewn with the clothing and equipment the Arameans had thrown away in their headlong flight. So the messengers returned and reported to the king."
7,16,"Then the people went out and plundered the camp of the Arameans. So a seah of the finest flour sold for a shekel, and two seahs of barley sold for a shekel, as the Lord had said."
7,17,"Now the king had put the officer on whose arm he leaned in charge of the gate, and the people trampled him in the gateway, and he died, just as the man of God had foretold when the king came down to his house."
7,18,"It happened as the man of God had said to the king: “About this time tomorrow, a seah of the finest flour will sell for a shekel and two seahs of barley for a shekel at the gate of Samaria.”"
7,19,"The officer had said to the man of God, “Look, even if the Lord should open the floodgates of the heavens, could this happen?” The man of God had replied, “You will see it with your own eyes, but you will not eat any of it!”"
7,20,"And that is exactly what happened to him, for the people trampled him in the gateway, and he died."
8,1,"Now Elisha had said to the woman whose son he had restored to life, “Go away with your family and stay for a while wherever you can, because the Lord has decreed a famine in the land that will last seven years.”"
8,2,"The woman proceeded to do as the man of God said. She and her family went away and stayed in the land of the Philistines seven years."
8,3,"At the end of the seven years she came back from the land of the Philistines and went to appeal to the king for her house and land."
8,4,"The king was talking to Gehazi, the servant of the man of God, and had said, “Tell me about all the great things Elisha has done.”"
8,5,"Just as Gehazi was telling the king how Elisha had restored the dead to life, the woman whose son Elisha had brought back to life came to appeal to the king for her house and land. Gehazi said, “This is the woman, my lord the king, and this is her son whom Elisha restored to life.”"
8,6,"The king asked the woman about it, and she told him. Then he assigned an official to her case and said to him, “Give back everything that belonged to her, including all the income from her land from the day she left the country until now.”"
8,7,"Elisha went to Damascus, and Ben-Hadad king of Aram was ill. When the king was told, “The man of God has come all the way up here,”"
8,8,"he said to Hazael, “Take a gift with you and go to meet the man of God. Consult the Lord through him; ask him, ‘Will I recover from this illness?’”"
8,9,"Hazael went to meet Elisha, taking with him as a gift forty camel-loads of all the finest wares of Damascus. He went in and stood before him, and said, “Your son Ben-Hadad king of Aram has sent me to ask, ‘Will I recover from this illness?’”"
8,10,"Elisha answered, “Go and say to him, ‘You will certainly recover.’ Nevertheless, the Lord has revealed to me that he will in fact die.”"
8,11,"He stared at him with a fixed gaze until Hazael was embarrassed. Then the man of God began to weep."
8,12,"“Why is my lord weeping?” asked Hazael. “Because I know the harm you will do to the Israelites,” he answered. “You will set fire to their fortified places, kill their young men with the sword, dash their little children to the ground, and rip open their pregnant women.”"
8,13,"Hazael said, “How could your servant, a mere dog, accomplish such a feat?” “The Lord has shown me that you will become king of Aram,” answered Elisha."
8,14,"Then Hazael left Elisha and returned to his master. When Ben-Hadad asked, “What did Elisha say to you?” Hazael replied, “He told me that you would certainly recover.”"
8,15,"But the next day he took a thick cloth, soaked it in water and spread it over the king’s face, so that he died. Then Hazael succeeded him as king."
8,16,"In the fifth year of Joram son of Ahab king of Israel, when Jehoshaphat was king of Judah, Jehoram son of Jehoshaphat began his reign as king of Judah."
8,17,"He was thirty-two years old when he became king, and he reigned in Jerusalem eight years."
8,18,"He followed the ways of the kings of Israel, as the house of Ahab had done, for he married a daughter of Ahab. He did evil in the eyes of the Lord."
8,19,"Nevertheless, for the sake of his servant David, the Lord was not willing to destroy Judah. He had promised to maintain a lamp for David and his descendants forever."
8,20,"In the time of Jehoram, Edom rebelled against Judah and set up its own king."
8,21,"So Jehoram went to Zair with all his chariots. The Edomites surrounded him and his chariot commanders, but he rose up and broke through by night; his army, however, fled back home."
8,22,"To this day Edom has been in rebellion against Judah. Libnah revolted at the same time."
8,23,"As for the other events of Jehoram’s reign, and all he did, are they not written in the book of the annals of the kings of Judah?"
8,24,"Jehoram rested with his ancestors and was buried with them in the City of David. And Ahaziah his son succeeded him as king."
8,25,"In the twelfth year of Joram son of Ahab king of Israel, Ahaziah son of Jehoram king of Judah began to reign."
8,26,"Ahaziah was twenty-two years old when he became king, and he reigned in Jerusalem one year. His mother’s name was Athaliah, a granddaughter of Omri king of Israel."
8,27,"He followed the ways of the house of Ahab and did evil in the eyes of the Lord, as the house of Ahab had done, for he was related by marriage to Ahab’s family."
8,28,"Ahaziah went with Joram son of Ahab to war against Hazael king of Aram at Ramoth Gilead. The Arameans wounded Joram;"
8,29,"so King Joram returned to Jezreel to recover from the wounds the Arameans had inflicted on him at Ramoth in his battle with Hazael king of Aram. Then Ahaziah son of Jehoram king of Judah went down to Jezreel to see Joram son of Ahab, because he had been wounded."
9,1,"The prophet Elisha summoned a man from the company of the prophets and said to him, “Tuck your cloak into your belt, take this flask of olive oil with you and go to Ramoth Gilead."
9,2,"When you get there, look for Jehu son of Jehoshaphat, the son of Nimshi. Go to him, get him away from his companions and take him into an inner room."
9,3,"Then take the flask and pour the oil on his head and declare, ‘This is what the Lord says: I anoint you king over Israel.’ Then open the door and run; don’t delay!”"
9,4,"So the young prophet went to Ramoth Gilead."
9,5,"When he arrived, he found the army officers sitting together. “I have a message for you, commander,” he said. “For which of us?” asked Jehu. “For you, commander,” he replied."
9,6,"Jehu got up and went into the house. Then the prophet poured the oil on Jehu’s head and declared, “This is what the Lord, the God of Israel, says: ‘I anoint you king over the Lord’s people Israel."
9,7,"You are to destroy the house of Ahab your master, and I will avenge the blood of my servants the prophets and the blood of all the Lord’s servants shed by Jezebel."
9,8,"The whole house of Ahab will perish. I will cut off from Ahab every last male in Israel—slave or free."
9,9,"I will make the house of Ahab like the house of Jeroboam son of Nebat and like the house of Baasha son of Ahijah."
9,10,"As for Jezebel, dogs will devour her on the plot of ground at Jezreel, and no one will bury her.’” Then he opened the door and ran."
9,11,"When Jehu went out to his fellow officers, one of them asked him, “Is everything all right? Why did this maniac come to you?” “You know the man and the sort of things he says,” Jehu replied."
